Y_IndexUHI,X_Mult_Blue,X_Mult_Green,X_Mult_Red,X_Mult_Nir,X_Mult_NDVI,X_Mult_NDWI,X_DEM_Elevation,X_DEM_Aspect,X_DEM_Slope,X_DEM_Radiation,X_Thermal_L8B10,X_Thermal_TSharp_Rlm,X_Thermal_TSharp_Svm,X_Thermal_NonTSharp_Rlm,X_Thermal_NonTSharp_Svm,X_Bool_Park,X_Proxy_Park,X_Proxy_Water,X_Proxy_Tree,X_Proxy_Road,X_Proxy_Rail,X_Proxy_Impe,X_Proxy_GrasShrub,X_Proxy_Building,X_Proxy_Soil,COASTAL,BLUE,GREEN,RED,NIR,SWIR1,SWIR2,LST,NDMI,NBR,NBR2,NDWI,MNDWI,MNDWI2,NDVI,NDTI,VV,VH,RVI,Dryness,Greeness,Wetness,Hotness,TPI,elevation,slope,aspect,S3_SLSTR,IWV,OGVI,OTCI,RC681,RC865,IWV_Water,PAR,KD490_M07,A865,T865,CHL_NN
0.97361664,0.078660712710449,0.090240180492401,0.094677676047598,0.246101781725883,0.410937006984438,-0.431863120623997,85.70211846487862,142.2968739100865,54.99271123749869,37.47516850062779,25.61285781860352,29.21325819832938,28.41349928719657,30.35689272199358,30.81268310546875,0.0,28.272569928850448,296.73396955217635,25.929117475237167,0.0,6628.50146484375,56.60058975219727,78.54298291887555,381.7312491280692,267.5782710484096,0.04937275,0.05272225,0.065683,0.059831,0.1815075,0.11355225,0.0707925,30.056364,0.23031013,0.4388228,0.23195532,-0.4685637,-0.26707497,-0.03743898,0.5041736,0.046624273,0.22208868,0.047270678,0.64901406,0.07308926,0.121702895,0.64328414,26.853655,0.353,12.0,0.017562037,2.6779451,29.324997,27.3,0.15748031,2.8149607,0.06711783,0.16122928,36.75,1734.8425,0.19094485,0.8850393,0.46299213,0.71653545
0.97210157,0.100729168703159,0.130058334519466,0.131312498201927,0.295224999388059,0.387796198328336,-0.389930586020152,111.12544377644856,131.80575784047446,33.42364227771759,196.3873850504557,28.76000022888184,30.55064328511556,30.47172260284424,30.69635581970215,30.77742958068848,0.0,63.406198501586914,3246.725830078125,23.1810245513916,20.91608238220215,2014.0140584309893,5.468055725097656,14.802610397338867,40.656310399373375,850.633310953776,0.05249278,0.058524445,0.08181083,0.07340194,0.27716166,0.16908056,0.107535556,35.1472,0.24220277,0.44093406,0.22249247,-0.5441944,-0.34783867,-0.13586065,0.5812347,0.054176528,0.6531121,0.3808008,0.26337934,0.2954244,0.21482213,0.006836321,37.551147,0.44400007,33.0,0.07735275,5.864961,27.381348,25.949997,0.16929133,2.776575,0.10730308,0.22534105,31.562542,1826.8335,-0.6056402,0.1786924,0.10811496,0.2078184
0.97103081,0.097589287374701,0.104397322450365,0.113650000521115,0.135649107396603,0.087005496025085,-0.129894257656166,78.16566685267857,217.13751874651228,5.248665153980255,35.19304602486746,30.38857160295759,31.608776092529297,31.474066870553152,31.914248875209264,32.41067613874163,0.0,66.84653690883091,1900.018101283482,57.64690998622349,2.343452453613281,3215.9069475446427,22.61497552054269,70.2821900503976,68.66271536690849,1238.229631696429,0.06593875,0.07140094,0.08317438,0.08403375,0.111633435,0.08581094,0.066457815,33.251102,0.13078366,0.25366557,0.12709844,-0.14608787,-0.015602299,0.11171769,0.14105424,-0.0051395367,2.6463795,1.0590478,0.4283802,0.3390295,0.1413731,0.022779258,34.973034,-0.24300003,42.0,0.159031,0.9964915,30.411997,26.099998,0.3464567,3.2755907,0.061395615,0.23748742,30.127413,1820.0632,-0.5355246,0.22059633,0.21976686,0.24999471
0.96923726,0.070076785981655,0.089214285569532,0.086101787430899,0.287899992295674,0.526861791099821,-0.512221042598997,197.2976575578962,174.42677797589982,65.73482894897461,152.17049476078577,26.975714547293528,29.05819811139788,28.47212055751256,29.75055149623326,29.87524087088449,1.0,0.0,166.07807268415178,10.34449931553432,10.34449931553432,3841.7387346540177,19.718309129987443,85.59960828508649,95.1955326625279,157.6465127127511,0.060978927,0.065076426,0.08372143,0.079380356,0.24049893,0.15728785,0.1037375,33.042297,0.20918512,0.39728922,0.20515381,-0.4835523,-0.3052431,-0.10677578,0.50368553,0.02661573,0.23557368,0.068399206,0.5499651,0.068230815,0.39320463,0.2507468,31.765028,0.36100006,37.0,0.047773905,1.735945,31.064005,26.25,0.28543305,3.6210632,0.04587695,0.19605854,27.3,1771.6536,-0.65354335,0.43858266,0.012598425,-0.72440946
0.96673071,0.067655358463526,0.078320535165923,0.084663393242019,0.185725001352174,0.371406765920775,-0.39886049926281,214.83245740618025,273.08192334856307,65.10742950439453,213.23427752086096,30.100000381469727,31.83737073625837,32.461217062813894,31.318059376307897,31.265616008213588,0.142857142857143,21.242212568010604,1902.4611642020088,2.343452453613281,20.271523066929408,4413.941964285715,58.490992954799104,76.53610011509487,84.68279266357422,479.27630615234375,0.04549594,0.047053125,0.055959687,0.048672188,0.24497406,0.12739438,0.06767469,33.81422,0.31576166,0.56708807,0.30614638,-0.628093,-0.3895997,-0.09475522,0.6684978,0.06964894,0.2956433,0.08552198,0.5512604,0.29474983,0.20553757,0.018887479,34.471096,0.49000016,50.0,0.032382797,1.815775,30.411997,26.099998,0.3464567,3.2755907,0.061395615,0.23748742,30.127413,1820.0632,-0.5355246,0.22059633,0.21976686,0.24999471
0.97406603,0.039005358038204,0.051383927464485,0.044135714748076,0.380687500749316,0.782412154333932,-0.751699524266379,189.0600106375558,256.2260262625558,66.08481815883091,183.23930849347795,25.170000076293945,26.61128262111119,26.015778950282503,27.35266739981515,27.227217538016184,1.0,0.0,173.43351091657365,9.373809814453123,7.030357360839844,2397.183454241072,145.46425301688058,150.73133632114954,1000.9094761439732,101.33716147286552,0.03314893,0.032881785,0.045944285,0.032913215,0.36726215,0.15020071,0.063438214,30.750761,0.41947252,0.70541835,0.40611744,-0.77762073,-0.5315273,-0.15993354,0.8355061,0.16524832,0.17830262,0.047935367,0.57623947,0.10082154,0.63010573,0.013037086,32.244087,-0.491,19.0,0.07068583,0.0,29.952677,26.25,0.19881889,3.058071,0.108401746,0.2394177,32.00981,1825.3232,-0.6185764,0.2051116,0.11686319,0.18030481
0.96877175,0.163612501695752,0.176718747243285,0.189268747344613,0.229574996978045,0.09976754616946,-0.136268001049757,102.35962963104248,244.0579025745392,53.71365547180176,278.5155117511749,31.059999465942383,31.6910662651062,31.733360290527344,31.61121654510498,31.78287386894226,0.0,849.4387512207031,1736.8105926513672,25.93966627120972,13.152478694915771,5827.646362304688,8.202083587646484,166.6869716644287,23.17203998565674,1026.2754135131836,0.151164,0.163858,0.179137,0.1917815,0.23913924,0.27172124,0.23897424,35.99449,-0.06377866,0.00034510752,0.064122364,-0.14345121,-0.2053511,-0.1431132,0.10989895,-0.034089696,0.66207683,0.36392155,0.29060015,0.39557222,0.085675225,0.009681268,36.82703,-0.18199997,35.0,0.03926991,3.7850938,30.697998,26.25,0.13976379,2.6998034,0.0940199,0.18767357,33.16481,1811.3341,-0.47330973,0.37929174,0.1813755,0.21713476
0.96803983,0.084369643458298,0.103123214628015,0.123136606599603,0.208876786487443,0.253410899213382,-0.332414844206401,277.30491420200894,257.80059814453125,69.52611432756696,30.566842215401785,30.780000686645508,31.712894439697266,31.29305458068848,32.11286735534668,31.997603280203684,0.0,178.42047337123327,1078.158482142857,27.870496477399552,42.75989205496652,1857.4764055524556,26.48233141217913,128.7825153895787,0.0,414.0403224400112,0.055184286,0.058543213,0.07530643,0.08310464,0.13251428,0.12676679,0.10488464,37.234745,0.022167053,0.11638487,0.09446152,-0.27527502,-0.25466192,-0.16414914,0.22915263,-0.04922768,0.43512082,0.1937032,0.3839192,0.27749038,0.14400846,0.17115435,35.002262,0.76500016,59.0,0.109111,2.0988708,31.038675,25.8,0.18110237,2.648622,0.07773827,0.1902295,28.8,1892.126,-0.7007874,0.19606298,0.0062992126,-0.5669291
0.96753035,0.028228125534952,0.041878125630319,0.026324999751523,0.376687504351139,0.870199970901012,-0.80065381526947,333.99826431274414,99.52717459201811,43.63293743133545,165.1224718093872,25.40999984741211,26.58537578582764,25.735671520233154,27.061339616775516,26.31259155273437,1.0,0.0,211.8523006439209,0.0,37.89896774291992,3675.3760681152335,52.13975286483765,81.60865783691406,217.1782512664795,542.6466903686523,0.031860355,0.03207643,0.046447143,0.034351073,0.31523216,0.14211965,0.06494286,31.156528,0.37851062,0.6583528,0.37272215,-0.74315834,-0.50736666,-0.16604467,0.80347407,0.14970714,0.17847273,0.047034368,0.5828569,0.038992237,0.39527556,0.30929342,31.308174,0.24099998,38.0,0.042294987,5.0928955,31.064005,26.25,0.28543305,3.6210632,0.04587695,0.19605854,27.3,1771.6536,-0.65354335,0.43858266,0.012598425,-0.72440946
0.97040392,0.077874105955873,0.090569641973291,0.089136607944965,0.234033927321434,0.452539222581046,-0.445154926606587,115.26576450892856,105.95326355525424,43.3184449332101,77.22365052359444,32.10714176722935,30.932280949183877,31.4858820778983,30.406267438616077,30.605023520333425,0.0,296.73396955217635,580.0760672433036,0.0,44.73218645368304,4138.629185267857,50.81478663853237,90.08211626325335,28.272569928850448,1554.8399135044642,0.06376969,0.06762312,0.08079219,0.08095719,0.15388031,0.13745938,0.10526719,40.017075,0.05636352,0.18758863,0.1326274,-0.31144732,-0.25964162,-0.13154402,0.3105259,-0.0010201001,3.6301672,0.9538428,0.5838391,0.34791505,0.082871065,0.11527895,35.67846,-0.296,12.0,0.023561945,1.5707964,31.038675,25.8,0.18110237,2.648622,0.07773827,0.1902295,28.8,1892.126,-0.7007874,0.19606298,0.0062992126,-0.5669291
0.96857278,0.113539584808879,0.119034030371242,0.125497223602401,0.24414722290304,0.335927463240094,-0.357839036318991,184.1142781575521,93.36035516526964,39.98398653666178,190.9047999911838,30.696667141384548,30.369105445014107,30.753008524576824,30.372424019707573,31.048952950371635,0.0,591.5613606770834,1482.2566460503472,16.40416717529297,26.82040532430013,5590.564724392361,13.513777414957682,96.58790249294704,11.691092173258465,1040.296678331163,0.088824645,0.09428143,0.11400679,0.11780571,0.21479036,0.20127214,0.168775,38.724026,0.032490827,0.11996743,0.08781891,-0.306522,-0.27678776,-0.19367662,0.29159892,-0.016387919,0.48373958,0.2161485,0.38233408,0.3776902,0.11163675,0.008288744,36.75231,-0.24799995,38.0,0.03926991,3.1415927,30.697998,26.25,0.13976379,2.6998034,0.0940199,0.18767357,33.16481,1811.3341,-0.47330973,0.37929174,0.1813755,0.21713476
0.97592833,0.074414286762476,0.087375892592328,0.09546428493091,0.163527679230486,0.233241590006011,-0.284835272601673,10.498350960867745,129.47727966308594,35.525111709322246,33.52774729047503,31.09000015258789,31.77597045898437,31.578610283987864,31.936052867344447,32.10418864658901,0.0,386.3722795758928,532.0452052525112,23.03245108468192,0.0,2639.2961774553573,34.06590270996094,70.82411193847656,57.38456508091518,1837.9368373325888,0.07691675,0.08439675,0.104469,0.109419,0.149591,0.14672825,0.122575,36.08165,0.009661038,0.09926294,0.08968791,-0.1776037,-0.16823132,-0.07974665,0.15509823,-0.023142962,0.90026164,0.6484722,0.16257761,0.36771315,0.09632633,0.04739461,37.190453,0.41000003,17.0,0.07112083,3.0309355,31.038675,25.8,0.18110237,2.648622,0.07773827,0.1902295,28.8,1892.126,-0.7007874,0.19606298,0.0062992126,-0.5669291
0.97577038,0.139916964939662,0.133947318153722,0.14089285582304,0.24137678529535,0.27404091826507,-0.295141190290451,188.1304528372628,152.53168269566126,73.47547258649554,79.066629750388,28.3700008392334,28.97245734078544,29.280351638793945,29.862593787057055,31.16205814906529,0.0,152.7704140799386,818.382306780134,35.454067775181365,29.79647336687361,7939.633649553572,9.373809814453123,180.87279183523995,7.030357360839844,275.8377118791853,0.083625,0.0928625,0.1179925,0.1260175,0.2003175,0.189815,0.15535,33.069286,0.026920348,0.12643129,0.09985079,-0.25863153,-0.23333578,-0.1366692,0.22768015,-0.032887988,0.8070321,0.32187092,0.42976338,0.137581,0.24974544,0.3416486,29.106834,0.0149999615,29.0,0.011107207,0.7853982,26.669342,25.349998,0.2066929,3.2244096,0.055032503,0.1734901,38.999996,1775.0,-0.46456695,0.074803144,0.48188975,0.9527558
0.97349765,0.250623217650822,0.258305362292698,0.285283925277846,0.380144647189549,0.17952688144786,-0.232408485242299,50.087921142578125,225.9303915841239,46.76601328168597,21.38062013898577,30.0957145690918,30.098643166678293,30.413653237479075,30.255145481654576,30.872713906424387,0.285714285714286,16.002093723842076,472.6986563546317,15.031404222760882,12.6879517691476,4353.932198660715,11.315188816615514,248.63902282714844,28.408308301653182,2061.8089425223216,0.195516,0.2282685,0.257765,0.2813105,0.3507755,0.308046,0.1905,36.312366,0.06485747,0.29610708,0.23577765,-0.15284194,-0.08886539,0.1500563,0.10989803,-0.04367756,1.0532745,0.20202577,0.6781236,0.39533302,0.04595514,0.07768979,35.531193,0.029999923,29.0,0.0919285,3.4903636,32.38734,24.149998,0.17716536,2.968504,0.09445479,0.21180609,28.8,1892.126,-0.6889764,0.074803144,0.037795275,-0.64566934
0.97215165,0.04885178485087,0.050448213836976,0.058976785945041,0.123617855565889,0.349257411701339,-0.414525542940412,96.3102275303432,224.9295872279576,61.84940637860979,56.76252623966762,27.66285732814244,30.76733262198312,29.2878908429827,32.022248949323384,31.80508749825614,0.0,53.24174227033343,671.869123186384,34.3322377886091,10.34449931553432,7082.842633928572,8.001046861921038,86.68634578159877,26.346593039376398,662.4678431919643,0.05579,0.0589225,0.0705725,0.073415,0.0991925,0.09577,0.07927,31.791569,0.017554652,0.111634105,0.09426419,-0.16858597,-0.15147962,-0.058044244,0.14934169,-0.019741302,3.0900228,0.6706383,0.6433402,0.115544766,0.20781574,0.4203473,28.417978,0.9620001,35.0,0.024836471,5.0341396,29.324997,27.3,0.15748031,2.8149607,0.06711783,0.16122928,36.75,1734.8425,0.19094485,0.8850393,0.46299213,0.71653545
0.975009,0.141264286424432,0.165132142603397,0.179526784590312,0.260930355106081,0.198844054979937,-0.237066062433379,107.88336508614675,182.5738656180245,62.59693092959268,16.73612485613142,30.98714338030134,31.397825513567245,31.01270375932966,31.70147977556501,31.58732386997768,0.0,464.3985944475447,1274.4399588448662,15.031404222760882,10.34449931553432,6958.834054129465,17.37485667637416,253.164537702288,36.6539066859654,1563.2132742745537,0.0775175,0.08985,0.1155675,0.123835,0.166475,0.14717,0.11578,33.83368,0.06155045,0.17960708,0.119376324,-0.18049584,-0.12028168,-0.00091855525,0.14687748,-0.034533888,0.8944843,0.25170088,0.5608024,0.22868343,0.23541209,0.1724568,32.230938,0.666,47.0,0.067562506,2.1910458,26.669342,25.349998,0.2066929,3.2244096,0.055032503,0.1734901,38.999996,1775.0,-0.46456695,0.074803144,0.48188975,0.9527558
0.9745295,0.204755359462329,0.22888928438936,0.243385725787708,0.377074999468667,0.225974245795182,-0.253479176333972,164.80917249407088,107.76143101283482,69.74275643484933,32.33299963814871,27.920000076293945,29.86537660871233,29.508003779820037,30.4108453478132,30.814134870256694,0.0,77.07391139439174,3207.677594866072,15.031404222760882,40.9696535382952,1998.631068638393,21.79542650495257,12.6879517691476,15.031404222760882,1026.2171020507812,0.10984556,0.120705,0.14418083,0.14957695,0.21142139,0.202435,0.15867944,34.837303,0.021713773,0.14250696,0.12116813,-0.18908924,-0.1680655,-0.047872264,0.17131503,-0.018369257,0.48424128,0.13895644,0.55405337,0.29431057,0.21862403,0.005567333,37.4445,0.25300008,32.0,0.040047605,6.0857897,27.381348,25.949997,0.16929133,2.776575,0.10730308,0.22534105,31.562542,1826.8335,-0.6056402,0.1786924,0.10811496,0.2078184
0.97429829,0.137222321970122,0.145558033670698,0.163983928305762,0.214149996638298,0.12770296313933,-0.186892194407327,35.27623694283621,201.41209193638392,13.737261976514544,29.64603206089565,30.239999771118164,31.110593795776367,30.993469510759628,31.530682972499303,31.9912657056536,0.0,797.5868704659598,1262.086669921875,37.76033455984933,0.0,3258.7746930803573,23.585665021623885,131.67556980678015,50.64071382795061,1052.7986014229912,0.066937,0.0751045,0.094437,0.095075,0.1347685,0.12764326,0.1044415,36.563934,0.02715291,0.12677981,0.09997105,-0.17596216,-0.14952366,-0.050304573,0.17269796,-0.0033665057,0.7531866,0.4132026,0.29148415,0.43324628,0.052281346,0.010364527,37.741028,0.491,28.0,0.0919285,1.9195673,31.038675,25.8,0.18110237,2.648622,0.07773827,0.1902295,28.8,1892.126,-0.7007874,0.19606298,0.0062992126,-0.5669291
0.96662995,0.076283033405031,0.099502678428377,0.090174107679299,0.279608930860247,0.54579432947295,-0.492678531578609,171.41454424176897,152.2343804495675,53.68228721618652,28.538776670183456,30.918572289603095,29.735097067696707,29.47841480800084,29.86275373186384,29.740330832345144,0.0,285.7152012416295,2089.956961495536,2.343452453613281,42.75989205496652,5921.545758928572,19.718309129987443,44.73218645368304,21.242212568010604,2237.8434012276784,0.06302571,0.0686475,0.0865225,0.08642822,0.19055893,0.148535,0.10873071,38.155655,0.12393005,0.27340811,0.15472053,-0.3754724,-0.26381844,-0.113740586,0.3759406,0.00054512435,0.7656107,0.30918273,0.42466575,0.38688803,0.09847218,0.016026756,36.428284,0.384,47.0,0.07853982,5.3558903,26.669342,25.349998,0.2066929,3.2244096,0.055032503,0.1734901,38.999996,1775.0,-0.46456695,0.074803144,0.48188975,0.9527558
0.97198664,0.131600004221712,0.148176787155015,0.166456252336502,0.224312497036798,0.157371371984482,-0.210727006196976,94.22234453473772,175.91951751708984,67.08249773297992,15.569244180406844,27.09000015258789,30.944473811558314,30.17472076416016,31.843534197126115,31.921811240059988,0.0,78.3109359741211,1405.4347272600446,27.453020913260325,10.34449931553432,3845.656075613839,8.001046861921038,100.44764055524554,28.12142944335937,1427.2567661830358,0.0661175,0.070477776,0.0852025,0.08462194,0.18199639,0.13960667,0.10418055,31.09267,0.13180758,0.2719151,0.14531572,-0.36225408,-0.24200156,-0.10020987,0.36522037,0.0034185695,0.3629113,0.110004894,0.53478056,0.30610812,0.2594557,0.0017534939,35.162582,-0.259,30.0,0.049672943,1.2490457,28.203348,23.399998,0.1456693,2.7253938,0.11447493,0.21955016,31.953962,1822.0479,-0.5864759,0.22036193,0.13508481,0.18599147
